node,cagiada-dG
AT1G76180,3.2755968015899484
AT1G76185,
AT1G76210,6.984206766024739
AT1G76230,1.6896330080289093
AT1G76260,19.838598943955596
AT1G76270,
AT1G76300,
AT1G76310,17.12211475366096
AT1G76320,27.40226271057001
AT1G76400,
AT1G76405,
AT1G76420,10.350402071795662
AT1G76430,
AT1G76440,6.4351380805488745
AT1G76450,
AT1G76500,10.338655967847487
AT1G76510,12.343325757203216
AT1G76520,
AT1G76540,21.176925771079432
AT1G76550,33.54398187582226
AT1G76590,
AT1G76600,5.25998246106926
AT1G76650,8.257731954123795
AT1G76660,6.04023608090925
AT1G76670,
AT1G76680,
AT1G76710,17.768638341536462
AT1G76720,
AT1G76760,7.479472400855427
AT1G76790,20.22585438902674
AT1G76810,13.710162422253513
AT1G76820,
AT1G76830,19.414847209202232
AT1G76850,16.190274567146037
AT1G76860,4.889967349333072
AT1G76870,9.51808636785817
AT1G76880,10.84957493692028
AT1G76890,10.927141694046927
AT1G76900,15.822561043241068
AT1G76920,20.12374327893003
AT1G77000,19.08654086666766
AT1G77080,
AT1G77110,
AT1G77120,27.89820865718408
AT1G77130,
AT1G77140,26.850678514085008
AT1G77145,8.932788585125003
AT1G77180,13.36972745166752
AT1G77200,7.016385968015983
AT1G77210,
AT1G77250,
AT1G77270,
AT1G77300,
AT1G77350,
AT1G77370,
AT1G77380,
AT1G77390,17.18424103843883
AT1G77400,3.240361033532487
AT1G77440,12.695078426891497
AT1G77450,9.449236599023822
AT1G77470,21.428578491665597
AT1G77510,30.048307698735663
AT1G77550,
AT1G77570,
AT1G77580,
AT1G77610,
AT1G77655,
AT1G77690,
AT1G77710,
AT1G77740,24.657536926509987
AT1G77760,27.239807932176113
AT1G77770,
AT1G77800,
AT1G77850,
AT1G77870,5.372924527893224
AT1G77880,
AT1G77920,11.81693384191412
AT1G77940,5.657537156978296
AT1G77950,6.982424963151496
AT1G77980,7.114052488018585
AT1G78000,
AT1G78020,3.230546705140622
AT1G78070,
AT1G78080,7.254981073466545
AT1G78100,13.37589677077509
AT1G78140,15.915995364169579
AT1G78150,
AT1G78220,11.970831842796022
AT1G78240,
AT1G78280,28.97252423075381
AT1G78290,19.64876728113706
AT1G78300,
AT1G78310,4.515433374294045
AT1G78340,15.510019721790995
AT1G78370,16.219841692683456
AT1G78380,16.409663688782626
AT1G78410,2.567974030252371
AT1G78420,8.90583745654114
AT1G78430,5.694139326765275
AT1G78440,17.93769571784416
AT1G78490,
AT1G78510,21.339574484936225
AT1G78570,33.027918884977105
AT1G78590,
AT1G78610,
AT1G78630,9.721972611261382
AT1G78670,19.567427866091336
AT1G78680,
AT1G78700,5.792184846134308
AT1G78720,
AT1G78760,21.811578109864477
AT1G78770,25.071880363079593
AT1G78820,24.106118375483288
AT1G78830,24.524772709735885
AT1G78850,23.81705981014081
AT1G78860,23.498621917190704
AT1G78870,10.263898921386104
AT1G78880,
AT1G78900,30.48983888034146
AT1G78920,
AT1G78930,
AT1G78940,
AT1G78970,32.97822505054694
AT1G78980,
AT1G78995,
AT1G79000,
AT1G79010,7.866354425923516
AT1G79020,
AT1G79040,
AT1G79060,5.650324618474301
AT1G79070,
AT1G79090,8.725970045403319
AT1G79110,6.210961444016969
AT1G79130,4.629358162218585
AT1G79160,
AT1G79180,
AT1G79190,27.910960770816832
AT1G79210,15.220258419462963
AT1G79220,17.3174387834803
AT1G79250,22.26156997981111
AT1G79270,
AT1G79280,20.193088820308905
AT1G79350,29.32207310888634
AT1G79380,21.600240040360482
AT1G79390,
AT1G79420,
AT1G79430,6.0201585166969265
AT1G79440,35.683573826671974
AT1G79470,29.992049927813117
AT1G79500,21.311416282582275
AT1G79510,8.154624106364057
AT1G79530,21.260130020934586
AT1G79550,32.874587189998266
AT1G79560,
AT1G79570,13.352389579228547
AT1G79580,9.69452151740249
AT1G79590,
AT1G79610,
AT1G79620,
AT1G79630,20.706244380703428
AT1G79650,
AT1G79670,
AT1G79680,
AT1G79690,31.28387701830799
AT1G79730,16.02346197702918
AT1G79750,30.064055428933607
AT1G79780,
AT1G79810,11.619239344446617
AT1G79830,
AT1G79840,20.84407568857979
AT1G79850,4.765500810920728
AT1G79860,17.788328250884053
AT1G79870,22.55046964107582
AT1G79890,22.36310831574798
AT1G79910,
AT1G79920,32.0000328768047
AT1G79930,32.123553033887696
AT1G79940,
AT1G79950,28.395885687780062
AT1G79960,5.562162458904744
AT1G79970,
AT1G79990,
AT1G80000,
AT1G80020,
AT1G80030,
AT1G80040,6.4525828143442965
AT1G80050,14.617036699169224
AT1G80070,31.74290759192085
AT1G80080,23.86993672349102
AT1G80100,7.278034486530583
AT1G80110,14.780797753180915
AT1G80120,9.462050577799237
AT1G80150,20.52074195474033
AT1G80170,21.21963256924161
AT1G80190,8.36949916811425
AT1G80210,
AT1G80270,24.184213253940026
AT1G80300,
AT1G80340,21.53561057408296
AT1G80350,23.990952418235743
AT1G80360,23.36298446166936
AT1G80370,19.20574516199088
AT1G80390,4.588872710698984
AT1G80400,
AT1G80410,30.58457995905097
AT1G80420,11.497567285476663
AT1G80440,19.404118677722728
AT1G80450,3.754137780784732
AT1G80460,36.18287421739968
AT1G80480,21.84398007107036
AT1G80490,
AT1G80500,
AT1G80510,
AT1G80560,26.779749379241153
AT1G80580,6.299542646449124
AT1G80590,7.051128249914382
AT1G80600,25.96963876255107
AT1G80610,
AT1G80620,9.016063520106055
AT1G80640,
AT1G80650,5.889399244820484
AT1G80660,
AT1G80670,20.443242879726544
AT1G80700,
AT1G80720,
AT1G80730,3.3756020733632672
AT1G80750,10.960121146995355
AT1G80760,
AT1G80780,16.900592156255648
AT1G80830,
AT1G80840,7.298483248865363
AT1G80890,
AT1G80900,
AT1G80910,23.060089946172813
AT1G80930,14.492404149679167
AT1G80940,3.9687959926934413
AT2G01050,15.821933266317913
AT2G01060,5.239383831780133
AT2G01070,
AT2G01120,
AT2G01140,24.61672171432552
AT2G01150,
AT2G01175,
AT2G01180,
AT2G01190,11.348595801492497
AT2G01200,5.650801377289315
AT2G01210,
AT2G01240,
AT2G01250,11.499775463311043
AT2G01275,
AT2G01280,14.826679552618131
AT2G01290,17.26298279062481
AT2G01300,
AT2G01320,
AT2G01330,34.69067512987626
AT2G01340,
AT2G01350,22.31337206018656
AT2G01370,6.412088788262161
AT2G01420,
AT2G01430,5.376747723125267
AT2G01450,23.473600400893105
AT2G01470,
AT2G01490,17.065873418417382
AT2G01520,8.508361500164392
AT2G01530,8.406757076367368
AT2G01540,9.031790029284503
AT2G01570,21.744081205737526
AT2G01580,
AT2G01590,
AT2G01620,15.445754270159492
AT2G01650,14.825736589630507
AT2G01660,
AT2G01680,
AT2G01690,30.599046529627966
AT2G01710,10.676536737025591
AT2G01720,
AT2G01730,29.41915591789503
AT2G01760,11.482822848647352
AT2G01770,
AT2G01818,
AT2G01820,
AT2G01830,
AT2G01860,18.610719299801247
AT2G01880,19.688134779784487
AT2G01890,19.589878016302468
AT2G01930,6.369823389815076
AT2G01940,9.866561480067467
AT2G01950,
AT2G01970,
AT2G01980,
AT2G02020,
AT2G02040,
AT2G02050,4.239179072789313
AT2G02060,
AT2G02070,10.645628895482298
AT2G02080,9.412382073479623
AT2G02090,22.592683793035597
AT2G02100,2.86861796940667
AT2G02130,2.980092353210785
AT2G02140,2.9683843220820085
AT2G02160,9.383859277715981
AT2G02170,6.277384055108151
AT2G02220,
AT2G02230,14.95580751588194
AT2G02300,14.85347940291804
AT2G02320,13.906679272930461
AT2G02350,14.112512077479911
AT2G02360,
AT2G02410,
AT2G02450,10.092193432130529
AT2G02470,10.931140798573939
AT2G02480,12.080075932397154
AT2G02510,
AT2G02540,7.299347769898281
AT2G02560,30.168306586266564
AT2G02570,
AT2G02710,
AT2G02740,9.540573924750182
AT2G02760,10.224966159530506
AT2G02780,
AT2G02800,22.058040242132687
AT2G02810,
AT2G02820,9.868946236453917
AT2G02860,
AT2G02870,20.61544312250042
AT2G02950,4.012418318249575
AT2G02960,
AT2G02990,13.980191080767819
AT2G03050,15.387170586684023
AT2G03060,
AT2G03070,10.684200318201903
AT2G03110,
AT2G03120,
AT2G03140,
AT2G03150,12.73080139992276
AT2G03160,9.187631401765435
AT2G03170,9.625264755561048
AT2G03190,9.497713977930683
AT2G03220,
AT2G03340,10.768936214093154
AT2G03430,
AT2G03440,4.800746562829161
AT2G03500,7.01057790180872
AT2G03505,
AT2G03510,
AT2G03590,
AT2G03620,
AT2G03640,
AT2G03670,32.108343723755816
AT2G03680,3.434124220392988
AT2G03710,6.650149204572705
AT2G03760,21.15539433431205
AT2G03780,
AT2G03800,
AT2G03820,24.333609975888656
AT2G03870,
AT2G03890,24.966927876700787
AT2G04030,25.97843157923232
AT2G04038,2.667516584739964
AT2G04040,
AT2G04050,
AT2G04080,
AT2G04100,
AT2G04170,
AT2G04230,22.854025156019734
AT2G04240,5.351637304416884
AT2G04280,
AT2G04350,
AT2G04360,
AT2G04390,5.16249063290046
AT2G04410,1.8063531230909888
AT2G04450,14.256795013108995
AT2G04480,3.757855532762017
AT2G04520,5.945758497266632
AT2G04550,
AT2G04620,
AT2G04630,5.6996852366283965
AT2G04650,23.562639740465617
AT2G04660,21.9812102098807
AT2G04690,
AT2G04700,6.546182799272646
AT2G04740,25.76569646096198
AT2G04780,12.057302863327653
AT2G04790,
AT2G04800,3.8944658328194626
AT2G04830,2.938281942634746
AT2G04845,12.463390205416946
AT2G04880,10.107548801460663
AT2G04890,21.61220938717362
AT2G04900,
AT2G05070,
AT2G05100,
AT2G05120,
AT2G05160,13.418988734934107
AT2G05170,29.70540832020934
AT2G05210,21.855693343568753
AT2G05220,5.271956455615228
AT2G05230,15.367184781908229
AT2G05250,15.367185781672898
AT2G05260,19.21353366574455
AT2G05310,
AT2G05330,
AT2G05380,
AT2G05510,3.483328834786991
AT2G05520,5.35749088431324
AT2G05620,2.811363476648891
AT2G05630,6.667173648084835
AT2G05710,27.665688676058227
AT2G05720,12.805883728136662
AT2G05755,
AT2G05830,25.50174084033614
AT2G05840,15.22691869121923
AT2G05900,14.01590727415326
AT2G05920,35.64719335361259
AT2G05940,21.92055386754105
AT2G05990,19.30783172719369
AT2G06010,
AT2G06050,26.755176633619747
AT2G06160,
AT2G06200,
AT2G06210,29.300224427353353
AT2G06255,3.108321110964696
AT2G06510,26.421443483919187
AT2G06520,
AT2G06530,5.267199867167634
AT2G06850,17.331422637639832
AT2G06990,
AT2G07040,
AT2G07110,3.36865894130014
AT2G07140,
AT2G07180,21.110273998878924
AT2G07340,
AT2G07360,
AT2G07560,
AT2G07600,
AT2G07660,
AT2G07667,
AT2G07678,
AT2G07690,27.64971265884341
AT2G07698,
AT2G07707,
AT2G07727,
AT2G07732,
AT2G07734,
AT2G07738,
AT2G07749,
AT2G07750,16.44605470643812
AT2G07773,
AT2G09990,7.648575783215784
AT2G10450,1.8642268872985572
AT2G10780,
AT2G10940,12.160672444531427
AT2G10950,8.742560301751734
AT2G11405,
AT2G11520,
AT2G11810,24.56371146657903
AT2G12200,2.2506900873865545
AT2G12280,
AT2G12290,2.5014558218503105
AT2G12400,
AT2G12646,
AT2G13150,4.5878841846367635
AT2G13290,21.721858837826957
AT2G13360,24.274675394432307
AT2G13370,15.105017485778946
AT2G13440,33.759264927104134
AT2G13540,29.057174626920485
AT2G13560,33.03280318868363
AT2G13570,6.552705983951032
AT2G13650,
AT2G13790,
AT2G13800,
AT2G13820,
AT2G13960,
AT2G14050,
AT2G14120,
AT2G14170,31.05888944186491
AT2G14210,6.245695571090412
AT2G14255,
AT2G14260,21.846435750255633
AT2G14285,
AT2G14290,18.605649862052708
AT2G14510,
AT2G14710,19.55501473141723
AT2G14740,
AT2G14750,15.338622685999498
AT2G14760,5.070688430496097
AT2G14830,11.418039692246047
AT2G14835,
AT2G14860,
AT2G14880,4.657857419953905
AT2G14890,6.103955981488214
AT2G14920,
AT2G15080,
AT2G15240,
AT2G15270,2.837837545415475
AT2G15280,
AT2G15300,
AT2G15310,13.078307766972049
AT2G15350,26.521107871539172
AT2G15400,18.089333460714048
AT2G15430,17.776322127005688
AT2G15530,6.637318464646253
AT2G15620,31.28214371684887
AT2G15630,32.01094445310693
AT2G15660,4.995305328590062
AT2G15690,18.55479478327702
AT2G15740,4.715112288881173
AT2G15790,
AT2G15860,
AT2G15920,
AT2G15960,1.5809282327162846
AT2G15970,
AT2G16030,11.133954800925935
AT2G16060,10.093945749062126
AT2G16070,
AT2G16200,
AT2G16210,11.726875980411691
AT2G16220,21.1927897655899
AT2G16250,
AT2G16280,
AT2G16360,
AT2G16365,9.241292833975443
AT2G16370,34.962365684989926
AT2G16390,
AT2G16400,8.15991741014882
AT2G16440,20.88497003575672
AT2G16530,
AT2G16570,30.494930527050595
AT2G16595,
AT2G16600,14.882231648393201
AT2G16640,10.093320396541015
AT2G16710,5.288947783077417
AT2G16720,8.5629946727491
AT2G16740,11.368935864434947
AT2G16750,26.98184759708769
AT2G16760,19.902968169526112
AT2G16770,
AT2G16800,
AT2G16850,
AT2G16870,33.40339922214892
AT2G16880,32.33993088023986
AT2G16890,31.212124939695464
AT2G16900,9.107893814079178
AT2G16910,
AT2G16930,
AT2G16940,
AT2G16950,30.45910554408085
AT2G16960,
AT2G17020,30.046809976741073
AT2G17030,20.110564254417174
AT2G17040,10.080063151413983
AT2G17110,12.879656572689246
AT2G17130,
AT2G17150,21.587193522102783
AT2G17180,7.4394894086582
AT2G17190,15.099645631344847
AT2G17200,14.427945155673093
AT2G17250,25.30048004739667
AT2G17260,
AT2G17290,27.89226322809271
AT2G17350,
AT2G17360,13.946287741246602
AT2G17370,26.198676452681845
AT2G17380,8.523140075371812
AT2G17390,15.874122004148274
AT2G17410,6.981187008472863
AT2G17430,
AT2G17440,23.39151242637363
AT2G17510,
AT2G17520,
AT2G17540,4.08424633932135
AT2G17550,7.968650412741788
AT2G17560,5.212108194520234
AT2G17600,27.288461428002126
AT2G17620,17.270924877524894
AT2G17630,22.19511084731781
AT2G17670,23.50484466372002
AT2G17680,
AT2G17690,17.174779738825542
AT2G17700,
AT2G17730,7.112612692479183
AT2G17740,10.991853281293729
AT2G17760,24.40806757026539
AT2G17770,
AT2G17790,28.993318078798932
AT2G17800,
AT2G17820,
AT2G17860,
AT2G17870,14.066412195661213
AT2G17880,
AT2G17890,28.54633367401338
AT2G17900,
AT2G17930,
AT2G17950,4.98696813636
AT2G17972,
AT2G17980,25.47165890710981
AT2G17990,
AT2G18000,12.39545292894766
AT2G18020,12.289055518231855
AT2G18050,
AT2G18060,
AT2G18090,
AT2G18110,
AT2G18120,
AT2G18140,18.639697602141897
AT2G18160,2.6313997217043905
AT2G18162,
AT2G18170,24.11916694357072
AT2G18196,5.502942178789397
AT2G18220,22.068871532696722
AT2G18230,12.583805663713825
AT2G18240,
AT2G18280,15.77521223678288
AT2G18290,10.627669797415473
AT2G18300,
AT2G18328,3.0140305695109344
AT2G18330,
AT2G18340,18.96068500652376
AT2G18350,6.271615060491266
AT2G18380,3.8457536702120034
AT2G18410,14.517368835460712
AT2G18440,
AT2G18450,32.16945879301606
AT2G18465,
AT2G18470,
AT2G18480,
AT2G18490,4.938886908365785
AT2G18500,5.287236876381404
AT2G18510,15.685286973514076
AT2G18550,5.3785631337539765
AT2G18620,21.44959061171654
AT2G18640,22.061335102812578
AT2G18670,6.064281572368668
AT2G18700,
AT2G18710,
AT2G18720,26.341723864682848
AT2G18730,24.469729020482784
AT2G18740,3.8358291011754657
AT2G18750,18.84022668656261
AT2G18760,17.733328368636247
AT2G18790,27.196661695831637
AT2G18850,
AT2G18860,
AT2G18876,
AT2G18880,19.700448260055836
AT2G18900,29.306167289903417
AT2G18915,30.314303920331806
AT2G18960,
AT2G19080,14.982254008468633
AT2G19110,
AT2G19130,
AT2G19170,34.38926147944472
AT2G19190,
AT2G19210,
AT2G19230,
AT2G19260,7.574717596924526
AT2G19270,5.71412252347
AT2G19430,18.79902846953408
AT2G19450,
AT2G19460,
AT2G19480,12.878853102933752
AT2G19490,
AT2G19500,29.567327226832887
AT2G19520,24.959616772032177
AT2G19540,23.176877861038992
AT2G19560,20.528332968145723
AT2G19580,
AT2G19590,18.410416153673232
AT2G19640,20.20158012323945
AT2G19650,30.643248752366436
AT2G19670,21.691546844885064
AT2G19710,13.528146186389286
AT2G19730,6.131458122264864
AT2G19740,5.715185184597839
AT2G19750,2.330692818033193
AT2G19760,8.521845745918942
AT2G19810,8.985445515152803
AT2G19830,4.459457591251247
AT2G19870,
AT2G19900,34.55538684900124
AT2G19920,
AT2G19940,20.395343078730864
AT2G19990,10.325821680705197
AT2G20000,18.83679035220249
AT2G20030,
AT2G20060,
AT2G20100,
AT2G20110,10.720733566931797
AT2G20130,
AT2G20140,22.076840676187288
AT2G20160,8.93667573033223
AT2G20180,6.19609803701814
AT2G20190,
AT2G20208,3.046310884414461
AT2G20260,4.845762849897145
AT2G20270,7.6247200667118396
AT2G20280,10.342894533411725
AT2G20300,
AT2G20310,7.542110840903027
AT2G20330,25.220244535745838
AT2G20350,5.251392867041222
AT2G20360,20.82479477440533
AT2G20370,
AT2G20380,15.551546677238383
AT2G20420,30.32893935406144
AT2G20430,3.0252685182027195
AT2G20450,
AT2G20530,
AT2G20540,
AT2G20550,12.723222371051989
AT2G20560,15.813923743642263
AT2G20570,8.061469250609722
AT2G20580,21.526367374010334
AT2G20585,1.7380475188312452
AT2G20610,24.213597917458202
AT2G20630,
AT2G20670,9.51162541119004
AT2G20740,
AT2G20760,6.412535666274249
AT2G20780,
AT2G20790,25.724623640329952
AT2G20800,29.858800854543073
AT2G20820,
AT2G20825,11.420999823103324
AT2G20850,
AT2G20875,3.2413196823058685
AT2G20880,6.707544768630286
AT2G20890,11.535551421833093
AT2G20900,25.39048869776996
AT2G20920,
AT2G20960,8.303237732362009
AT2G20970,
AT2G20990,
AT2G21045,8.61348228762086
AT2G21050,
AT2G21060,10.159682505734368
AT2G21130,15.239092395473676
AT2G21160,
AT2G21170,19.34056748073975
AT2G21185,
AT2G21230,6.803142385807554
AT2G21237,
AT2G21240,8.081986649110481
AT2G21270,
AT2G21280,
AT2G21300,23.897691353901163
AT2G21320,
AT2G21330,24.69473050051924
AT2G21380,25.58162808709552
AT2G21385,
AT2G21390,33.02828324772716
AT2G21400,
AT2G21410,
AT2G21470,31.006664549010857
AT2G21500,
AT2G21530,
AT2G21580,3.671380009873788
AT2G21590,26.33359111237281
AT2G21600,
AT2G21620,
AT2G21630,31.12393342990755
AT2G21650,3.6546863150657787
AT2G21660,
AT2G21710,23.364694535652447
AT2G21830,25.63077746845575
AT2G21860,25.594908401839245
AT2G21870,10.256306486188777
AT2G21900,5.423811781041845
AT2G21940,13.579446566070024
AT2G21950,20.953691424145703
AT2G22010,30.895264738430104
AT2G22030,
AT2G22090,8.170250765564647
AT2G22100,8.555908215310533
AT2G22125,33.12533569187055
AT2G22170,8.418563803835038
AT2G22180,
AT2G22190,18.662010391999168
AT2G22200,6.661151769333832
AT2G22230,11.455795014958953
AT2G22240,27.806281870130576
AT2G22250,
AT2G22270,4.5623610913194135
AT2G22300,15.611203541619016
AT2G22360,17.033920381663492
AT2G22370,11.019225379478367
AT2G22420,18.922481621778633
AT2G22425,
AT2G22430,4.898473168497764
AT2G22475,9.310988629808676
AT2G22480,30.330050367117437
AT2G22490,13.574000977333101
AT2G22510,4.3106987393430405
AT2G22540,
AT2G22630,6.1230301411591945
AT2G22640,2.4889393191847433
AT2G22660,28.60243197026524
AT2G22670,
AT2G22680,19.40480359140427
AT2G22690,17.979464056827013
AT2G22740,18.06176274315631
AT2G22750,
AT2G22760,6.339798694237351
AT2G22770,6.8073403324771595
AT2G22780,20.698261208354896
AT2G22800,5.259443856747622
AT2G22810,24.24361594734791
AT2G22840,6.8174828392948035
AT2G22850,3.337514415066832
AT2G22880,3.008949292800623
AT2G22910,
AT2G22930,29.765800765886052
AT2G22950,
AT2G23050,23.42509982766415
AT2G23060,21.46594949891165
AT2G23070,23.106129936191675
AT2G23080,21.611325040414556
AT2G23090,3.1498342643135224
AT2G23093,
AT2G23120,2.343315500931432
AT2G23140,
AT2G23150,
AT2G23170,32.54663498796468
AT2G23200,
AT2G23290,7.611028542891922
AT2G23300,
AT2G23310,
AT2G23320,8.192278471259963
AT2G23350,23.69232228659106
AT2G23380,13.261370346124515
AT2G23420,31.659301846893335
AT2G23430,3.6207801341496086
AT2G23450,
AT2G23520,19.72597153925765
AT2G23580,
AT2G23600,
AT2G23610,16.363935693583834
AT2G23640,
AT2G23660,7.184766002969613
AT2G23680,
AT2G23690,
AT2G23760,9.90892875767252
AT2G23770,
AT2G23780,
AT2G23790,
AT2G23820,
AT2G23830,6.961422440404571
AT2G23910,
AT2G23930,4.064927145610054
AT2G23940,
AT2G23950,
AT2G23980,
AT2G24020,5.461006349378372
AT2G24030,
AT2G24040,
AT2G24050,15.973270838219987
AT2G24060,10.878834595253524
AT2G24090,3.995504203223695
AT2G24100,
AT2G24120,
AT2G24130,
AT2G24170,
AT2G24180,32.06243300176214
AT2G24200,35.7523289121097
AT2G24220,
AT2G24230,
AT2G24250,18.467439704587093
AT2G24260,6.2479660092051
AT2G24270,
AT2G24290,
AT2G24330,
AT2G24360,19.39702121445355
AT2G24370,
AT2G24400,4.860401388820925
AT2G24410,
AT2G24420,
AT2G24430,9.399929884057832
AT2G24440,5.602142636877172
AT2G24490,10.631916223512734
AT2G24500,12.26712432522853
AT2G24540,18.348292763230443
AT2G24550,3.3840556832974
AT2G24570,7.6438243074122
AT2G24580,25.630200239904557
AT2G24590,6.8253791111637145
AT2G24610,
AT2G24630,
AT2G24693,2.19327146137387
AT2G24700,21.137003585352456
AT2G24720,
AT2G24762,
AT2G24765,12.242537727853705
AT2G24790,6.97409882695849
AT2G24800,18.50923342228146
AT2G24820,24.65350188857029
AT2G24840,6.559033853292466
AT2G24850,23.17129888212287
AT2G24860,4.317582608200641
AT2G24940,6.749036794181318
AT2G25000,7.032102712156009
AT2G25010,24.358222625879662
AT2G25080,
AT2G25090,23.170275472365677
AT2G25110,10.41553524403888
AT2G25140,32.25247110945609
AT2G25160,
AT2G25170,
AT2G25180,12.822861164163067
AT2G25210,
AT2G25250,3.0447352210627434
AT2G25280,20.339297200049938
AT2G25300,
AT2G25310,
AT2G25355,
AT2G25430,16.26990933821614
AT2G25450,21.79685862974707
AT2G25490,29.108264481439626
AT2G25510,
AT2G25520,
AT2G25560,
AT2G25600,
AT2G25620,
AT2G25625,2.5863603429456674
AT2G25650,8.0356929145986
AT2G25670,4.8410571507198075
AT2G25700,10.478616639598206
AT2G25730,31.026634816874544
AT2G25760,
AT2G25790,
AT2G25810,
AT2G25820,6.931399739053987
AT2G25840,
AT2G25850,
AT2G25880,
AT2G25890,
AT2G25900,8.498646586018706
AT2G25910,
AT2G25930,7.381069589209146
AT2G25950,10.498104522540006
AT2G25970,15.83609620255308
AT2G25980,26.76458785620338
AT2G26000,15.4514568893278
AT2G26010,3.3897738407961775
AT2G26030,
AT2G26040,11.59435368903014
AT2G26060,22.642252677484915
AT2G26070,
AT2G26080,30.479170876999916
AT2G26110,
AT2G26120,3.2227088210921684
AT2G26140,
AT2G26150,
AT2G26170,29.915201850008895
AT2G26180,5.719446058058288
AT2G26190,17.12226390427489
AT2G26210,
AT2G26230,17.109048493787906
AT2G26250,
AT2G26260,
AT2G26270,18.204965728026576
AT2G26280,12.136676265085299
AT2G26290,22.325772576688284
AT2G26300,21.66109942861214
AT2G26330,
AT2G26350,11.69603429527523
AT2G26380,29.00914419126941
AT2G26400,
AT2G26430,15.643671351451319
AT2G26460,10.228998502923217
AT2G26500,
AT2G26510,
AT2G26530,3.9765317362337207
AT2G26540,16.431967131694904
AT2G26560,22.94412657474237
AT2G26570,10.543412243475741
AT2G26580,4.5544296934941375
AT2G26590,11.52152502494415
AT2G26640,
AT2G26650,
AT2G26670,12.11433401884169
AT2G26695,
AT2G26700,22.21026253803012
AT2G26730,
AT2G26740,
AT2G26760,17.44091858298402
AT2G26770,16.409167846494295
AT2G26780,
AT2G26800,
AT2G26850,14.69606603825047
AT2G26860,21.498211344493406
AT2G26890,36.896681624737596
AT2G26900,
AT2G26910,
AT2G26920,9.505240630813127
AT2G26930,22.06355692567271
AT2G26940,5.41257204031402
AT2G26950,
AT2G26960,9.87642763194645
AT2G26975,
AT2G26980,
AT2G26990,19.788678508375664
AT2G27020,
AT2G27030,
AT2G27040,27.071617928272378
AT2G27050,13.120580812677815
AT2G27060,
AT2G27070,
AT2G27080,
AT2G27100,18.10968050785281
AT2G27110,
AT2G27170,23.933076156597455
AT2G27210,26.96396099886905
AT2G27220,7.288390549148791
AT2G27230,13.123774078533197
AT2G27250,1.7073772592810033
AT2G27290,
AT2G27300,
AT2G27330,
AT2G27350,14.295833702579998
AT2G27450,18.630777501383218
AT2G27470,6.894600211046671
AT2G27480,10.32225125913249
AT2G27510,7.201071495433538
AT2G27530,10.49356143147942
AT2G27550,10.094566004007829
AT2G27580,5.06784904106141
AT2G27600,24.673781426528613
AT2G27680,22.149495255732187
AT2G27700,
AT2G27710,4.098008984110224
AT2G27720,3.234675146647877
AT2G27770,12.159767340266027
AT2G27820,18.594194888636387
AT2G27840,5.987412571806601
AT2G27860,23.20489204715308
AT2G27880,24.421345000676965
AT2G27930,4.271103897865089
AT2G27936,
AT2G27940,
AT2G27960,5.213046032259201
AT2G27970,5.152188038307692
AT2G27990,8.60300791834101
AT2G28000,33.452895375565824
AT2G28060,3.577329901078916
AT2G28070,
AT2G28080,31.103126315671844
AT2G28100,29.370366247184528
AT2G28110,
AT2G28120,
AT2G28150,8.456711822538416
AT2G28160,8.08068427039431
AT2G28180,
AT2G28190,10.846813956657304
AT2G28200,4.777507951950843
AT2G28240,
AT2G28250,
AT2G28290,
AT2G28305,13.712401972253424
AT2G28315,
AT2G28330,2.8670360198906444
AT2G28350,20.56216215905413
AT2G28360,26.950952111621017
AT2G28380,12.18461791139664
AT2G28450,24.16974562751768
AT2G28510,4.7791052693512235
AT2G28520,
AT2G28540,
AT2G28550,9.067121470244361
AT2G28560,
AT2G28605,8.953838167159754
AT2G28610,5.273685331041495
AT2G28680,20.22457663163246
AT2G28710,3.5930625873531286
AT2G28740,9.610467370045674
AT2G28760,21.779435538886766
AT2G28790,
AT2G28800,
AT2G28830,28.300465378061215
AT2G28840,19.69690144402769
AT2G28880,24.8656026853852
AT2G28900,5.526018833537664
AT2G28910,5.274625142948968
AT2G28920,
AT2G28930,
AT2G28960,
AT2G28990,
AT2G29020,
AT2G29080,
AT2G29090,28.035518311071698
AT2G29100,
AT2G29120,
AT2G29125,2.312399931681255
AT2G29140,9.1846552341319
AT2G29180,
AT2G29190,9.473170874883145
AT2G29200,9.642962384238938
AT2G29210,
AT2G29250,
AT2G29310,
AT2G29320,17.56631589166772
AT2G29330,17.828041010707146
AT2G29340,18.283328151105703
AT2G29350,17.504652434814016
AT2G29360,17.85789522570629
AT2G29380,18.036396559183455
AT2G29390,
AT2G29400,22.672464087054074
AT2G29410,
AT2G29420,15.125310241541909
AT2G29480,15.297187126057086
AT2G29490,15.62851756080285
AT2G29530,3.3123906043367572
AT2G29540,
AT2G29550,24.355984357686676
AT2G29570,14.852726895669472
AT2G29580,16.361285077435923
AT2G29630,32.878609306927046
AT2G29650,
AT2G29660,12.685920181994897
AT2G29670,10.772750693621065
AT2G29680,19.287330099823734
AT2G29820,19.15906392614912
AT2G29880,10.28394007324061
AT2G29890,
AT2G29900,
AT2G29910,
AT2G29960,15.35254754357636
AT2G29980,
AT2G30000,5.458960862410758
AT2G30020,18.35036715715631
AT2G30040,18.95852519553289
AT2G30050,18.81514054263013
AT2G30060,7.021552240321681
AT2G30070,
AT2G30105,18.349610131518784
