O64806	IPR023214	HAD superfamily	G3DSA:3.40.50.1000	450	799
O64806	IPR023298	P-type ATPase, transmembrane domain superfamily	SSF81665	116	1014
O64806	IPR023299	P-type ATPase, cytoplasmic domain N	G3DSA:3.40.1110.10	463	658
O64806	IPR023299	P-type ATPase, cytoplasmic domain N	SSF81660	459	663
O64806	IPR024750	Calcium-transporting P-type ATPase, N-terminal autoinhibitory domain	PF12515	5	49
O64806	IPR036412	HAD-like superfamily	SSF56784	451	859
O64806	IPR044492	P-type ATPase, haloacid dehalogenase domain	SFLDF00027	435	806
O64806	IPR059000	P-type ATPase, A domain	PF00122	236	334
O64816	IPR000719	Protein kinase domain	PF00069	132	417
O64816	IPR000719	Protein kinase domain	PS50011	132	417
O64816	IPR000719	Protein kinase domain	SM00220	132	417
O64816	IPR008271	Serine/threonine-protein kinase, active site	PS00108	245	257
O64816	IPR011009	Protein kinase-like domain superfamily	SSF56112	104	421
O64816	IPR017441	Protein kinase, ATP binding site	PS00107	138	161
O64816	IPR045216	Casein Kinase 2, subunit alpha	PTHR24054	75	427
O64816	IPR045216	Casein Kinase 2, subunit alpha	cd14132	113	418
O64817	IPR000719	Protein kinase domain	PF00069	34	319
O64817	IPR000719	Protein kinase domain	PS50011	34	319
O64817	IPR000719	Protein kinase domain	SM00220	34	319
O64817	IPR008271	Serine/threonine-protein kinase, active site	PS00108	147	159
O64817	IPR011009	Protein kinase-like domain superfamily	SSF56112	8	322
O64817	IPR017441	Protein kinase, ATP binding site	PS00107	40	63
O64817	IPR045216	Casein Kinase 2, subunit alpha	PTHR24054	2	328
O64817	IPR045216	Casein Kinase 2, subunit alpha	cd14132	15	319
O64818	IPR007513	Small EDRK-rich factor-like, N-terminal	PF04419	3	36
O64818	IPR026939	ZNF706/At2g23090 superfamily	G3DSA:4.10.1050.10	1	78
O64818	IPR039438	At2g23090-like, zinc-binding domain	PF12907	39	76
O64818	IPR039713	At2g23090-like	PTHR33788	1	77
O64825	IPR000719	Protein kinase domain	PS50011	283	601
O64825	IPR001245	Serine-threonine/tyrosine-protein kinase, catalytic domain	PF07714	384	594
O64825	IPR007110	Immunoglobulin-like domain	PS50835	81	153
O64825	IPR011009	Protein kinase-like domain superfamily	SSF56112	341	602
O64825	IPR018392	LysM domain	PS51782	119	165
O64825	IPR018392	LysM domain	PS51782	186	231
O64825	IPR018392	LysM domain	SM00257	120	166
O64825	IPR018392	LysM domain	SM00257	187	232
O64825	IPR018392	LysM domain	cd00118	119	165
O64825	IPR036779	LysM domain superfamily	G3DSA:3.10.350.10	113	179
O64825	IPR052611	Plant receptor-like kinase with LysM domain-containing protein	PTHR45927	8	609
O64825	IPR056561	NFP/LYK4/5, first LysM domain	PF23446	54	111
O64825	IPR056562	LYK3/4/5, second LysM domain	PF23472	116	168
O64825	IPR056563	LYK4/5, third LysM domain	PF23473	184	233
O64843	IPR002625	Smr domain	PS50828	485	567
O64843	IPR002625	Smr domain	SM00463	482	567
O64843	IPR013899	Domain of unknown function DUF1771	PF08590	408	471
O64843	IPR013899	Domain of unknown function DUF1771	SM01162	407	472
O64843	IPR036063	Smr domain superfamily	G3DSA:3.30.1370.110	455	566
O64843	IPR036063	Smr domain superfamily	SSF160443	483	565
O64843	IPR041806	Polyadenylate-binding protein-interacting protein 5/6/7, CUE domain	cd14371	219	260
O64843	IPR053242	PAM2-like motif domain-containing protein	PTHR46651	1	567
O64851	IPR044159	IQ domain-containing protein IQM	PTHR31250	47	511
O64862	IPR000541	Cytoplasmic tRNA 2-thiolation protein 1	MF_03053	12	324
O64862	IPR000541	Cytoplasmic tRNA 2-thiolation protein 1	TIGR00269	211	311
O64862	IPR011063	tRNA(Ile)-lysidine/2-thiocytidine synthase, N-terminal	PF01171	62	246
O64862	IPR014729	Rossmann-like alpha/beta/alpha sandwich fold	G3DSA:3.40.50.620	13	330
O64862	IPR032442	Cytoplasmic tRNA 2-thiolation protein 1, C-terminal	PF16503	289	319
O64862	IPR035107	tRNA thiolation protein, TtcA/Ctu1 type	PIRSF004976	14	321
O64862	IPR056369	Cytoplasmic tRNA 2-thiolation protein 1-like, ATP-binding domain	cd01713	42	247
O64883	IPR001360	Glycoside hydrolase family 1	PF00232	17	493
O64883	IPR001360	Glycoside hydrolase family 1	PR00131	317	331
O64883	IPR001360	Glycoside hydrolase family 1	PR00131	394	402
O64883	IPR001360	Glycoside hydrolase family 1	PR00131	419	430
O64883	IPR001360	Glycoside hydrolase family 1	PR00131	441	458
O64883	IPR001360	Glycoside hydrolase family 1	PR00131	465	477
O64883	IPR001360	Glycoside hydrolase family 1	PTHR10353	19	498
O64883	IPR017853	Glycoside hydrolase superfamily	SSF51445	16	492
O64883	IPR033132	Glycosyl hydrolases family 1, N-terminal conserved site	PS00653	23	37
O64888	IPR000836	Phosphoribosyltransferase domain	cd06223	225	349
O64888	IPR000842	Phosphoribosyl pyrophosphate synthetase, conserved site	PS00114	202	217
O64888	IPR005946	Ribose-phosphate pyrophosphokinase	PF14572	279	382
O64888	IPR005946	Ribose-phosphate pyrophosphokinase	PTHR10210	77	382
O64888	IPR005946	Ribose-phosphate pyrophosphokinase	TIGR01251	79	381
O64888	IPR029057	Phosphoribosyltransferase-like	G3DSA:3.40.50.2020	81	379
O64888	IPR029057	Phosphoribosyltransferase-like	G3DSA:3.40.50.2020	221	364
O64888	IPR029057	Phosphoribosyltransferase-like	SSF53271	143	379
O64888	IPR029099	Ribose-phosphate pyrophosphokinase, N-terminal domain	PF13793	79	194
O64888	IPR037515	Ribose-phosphate pyrophosphokinase, bacterial-type	MF_00583_B	78	388
O64903	IPR001564	Nucleoside diphosphate kinase	MF_00451	83	218
O64903	IPR001564	Nucleoside diphosphate kinase	PR01243	86	108
O64903	IPR001564	Nucleoside diphosphate kinase	PR01243	130	149
O64903	IPR001564	Nucleoside diphosphate kinase	PR01243	150	167
O64903	IPR001564	Nucleoside diphosphate kinase	PR01243	171	187
O64903	IPR001564	Nucleoside diphosphate kinase	PR01243	194	213
O64903	IPR023005	Nucleoside diphosphate kinase, active site	PS00469	194	202
O64903	IPR034907	Nucleoside diphosphate kinase-like domain	PF00334	84	217
O64903	IPR034907	Nucleoside diphosphate kinase-like domain	SM00562	83	220
O64903	IPR036850	Nucleoside diphosphate kinase-like domain superfamily	G3DSA:3.30.70.141	79	231
O64903	IPR036850	Nucleoside diphosphate kinase-like domain superfamily	SSF54919	83	229
O64948	IPR003111	Lon protease, N-terminal domain	PF02190	11	253
O64948	IPR003111	Lon protease, N-terminal domain	PS51787	11	255
O64948	IPR003111	Lon protease, N-terminal domain	SM00464	10	253
O64948	IPR003593	AAA+ ATPase domain	SM00382	400	545
O64948	IPR003959	ATPase, AAA-type, core	PF00004	404	541
O64948	IPR004815	Lon protease, bacterial/eukaryotic-type	PIRSF001174	4	876
O64948	IPR004815	Lon protease, bacterial/eukaryotic-type	TIGR00763	13	875
O64948	IPR008268	Peptidase S16, active site	PS01046	780	788
O64948	IPR008269	Peptidase S16, Lon proteolytic domain	PF05362	669	875
O64948	IPR008269	Peptidase S16, Lon proteolytic domain	PS51786	692	877
O64948	IPR014721	Small ribosomal subunit protein uS5 domain 2-type fold, subgroup	G3DSA:3.30.230.10	694	879
O64948	IPR015947	PUA-like superfamily	SSF88697	10	252
O64948	IPR020568	Ribosomal protein uS5 domain 2-type superfamily	SSF54211	696	874
O64948	IPR027065	Lon protease	PTHR10046	12	886
O64948	IPR027417	P-loop containing nucleoside triphosphate hydrolase	G3DSA:3.40.50.300	365	543
O64948	IPR027417	P-loop containing nucleoside triphosphate hydrolase	SSF52540	353	608
O64948	IPR027501	Lon protease homologue 2, peroxisomal	MF_03121	3	887
O64948	IPR046336	Lon protease, N-terminal domain superfamily	G3DSA:2.30.130.40	1	161
O64948	IPR054594	Lon protease, AAA+ ATPase lid domain	PF22667	566	617
O64973	IPR002182	NB-ARC	PF00931	161	331
O64973	IPR027417	P-loop containing nucleoside triphosphate hydrolase	G3DSA:3.40.50.300	143	305
O64973	IPR027417	P-loop containing nucleoside triphosphate hydrolase	SSF52540	152	415
O64973	IPR032675	Leucine-rich repeat domain superfamily	G3DSA:3.80.10.10	503	622
O64973	IPR032675	Leucine-rich repeat domain superfamily	G3DSA:3.80.10.10	628	849
O64973	IPR036388	Winged helix-like DNA-binding domain superfamily	G3DSA:1.10.10.10	400	486
O64973	IPR042197	Apoptotic protease-activating factors, helical domain	G3DSA:1.10.8.430	312	399
O64973	IPR050905	Plant disease resistance NBS-LRR	PTHR33463	27	842
O64973	IPR055414	Disease resistance R13L4/SHOC-2-like, LRR domain	PF23598	519	832
O64973	IPR058922	Disease resistance protein, winged helix domain	PF23559	417	485
O65041	IPR000594	THIF-type NAD/FAD binding fold	PF00899	40	340
O65041	IPR014929	E2 binding	PF08825	349	439
O65041	IPR014929	E2 binding	SM01181	348	440
O65041	IPR023318	Ubiquitin activating enzyme, alpha domain superfamily	G3DSA:1.10.10.520	215	283
O65041	IPR030468	NEDD8-activating enzyme E1 catalytic subunit, N-terminal domain	cd01488	48	343
O65041	IPR033127	Ubiquitin-activating enzyme E1, Cys active site	PS00865	213	221
O65041	IPR035985	Ubiquitin-activating enzyme-like	SSF69572	48	412
O65041	IPR045886	ThiF/MoeB/HesA family	PTHR10953	47	413
O65155	IPR003173	Transcriptional coactivator p15 (PC4), C-terminal	PF02229	99	150
O65155	IPR009044	ssDNA-binding transcriptional regulator	G3DSA:2.30.31.10	88	165
O65155	IPR009044	ssDNA-binding transcriptional regulator	SSF54447	98	160
O65155	IPR014876	DEK, C-terminal	PF08766	4	59
O65155	IPR014876	DEK, C-terminal	PS51998	3	60
O65155	IPR017415	Putative RNA polymerase II transcriptional coactivator KELP	PIRSF038156	1	165
O65155	IPR045125	RNA polymerase II transcriptional coactivator Sub1/Tcp4-like	PTHR13215	1	163
O65202	IPR002655	Acyl-CoA oxidase, C-terminal	PF01756	479	656
O65202	IPR006091	Acyl-CoA dehydrogenase/oxidase, middle domain	PF02770	134	235
O65202	IPR009100	Acyl-CoA dehydrogenase/oxidase, N-terminal and middle domain superfamily	SSF56645	95	260
O65202	IPR012258	Acyl-CoA oxidase	PIRSF000168	6	657
O65202	IPR012258	Acyl-CoA oxidase	PTHR10909	5	654
O65202	IPR029320	Acyl-coenzyme A oxidase, N-terminal	PF14749	17	132
O65202	IPR036250	Acyl-CoA dehydrogenase-like, C-terminal	SSF47203	276	459
O65202	IPR036250	Acyl-CoA dehydrogenase-like, C-terminal	SSF47203	464	656
O65202	IPR037069	Acyl-CoA dehydrogenase/oxidase, N-terminal domain superfamily	G3DSA:1.10.540.10	17	132
O65202	IPR046373	Acyl-CoA oxidase/dehydrogenase, middle domain superfamily	G3DSA:2.40.110.10	133	269
O65202	IPR055060	Acyl-CoA oxidase, C-alpha1 domain	PF22924	278	439
O65251	IPR002421	5'-3' exonuclease	SM00475	29	299
O65251	IPR006084	XPG/Rad2 endonuclease	PR00853	28	42
O65251	IPR006084	XPG/Rad2 endonuclease	PR00853	82	101
O65251	IPR006084	XPG/Rad2 endonuclease	PR00853	146	163
O65251	IPR006084	XPG/Rad2 endonuclease	PR00853	167	187
O65251	IPR006084	XPG/Rad2 endonuclease	PR00853	224	239
O65251	IPR006084	XPG/Rad2 endonuclease	PTHR11081	1	359
O65251	IPR006085	XPG, N-terminal	PF00752	1	107
O65251	IPR006085	XPG, N-terminal	SM00485	1	108
O65251	IPR006086	XPG-I domain	PF00867	150	234
O65251	IPR006086	XPG-I domain	SM00484	147	219
O65251	IPR008918	Helix-hairpin-helix motif, class 2	SM00279	221	254
O65251	IPR019974	XPG conserved site	PS00841	80	94
O65251	IPR023426	Flap endonuclease 1	MF_00614	1	347
O65251	IPR029060	PIN-like domain superfamily	SSF88723	2	234
O65251	IPR036279	5'-3' exonuclease, C-terminal domain superfamily	SSF47807	219	354
O65271	IPR000672	Tetrahydrofolate dehydrogenase/cyclohydrolase	MF_01576	69	357
O65271	IPR000672	Tetrahydrofolate dehydrogenase/cyclohydrolase	PR00085	100	122
O65271	IPR000672	Tetrahydrofolate dehydrogenase/cyclohydrolase	PR00085	141	168
O65271	IPR000672	Tetrahydrofolate dehydrogenase/cyclohydrolase	PR00085	176	197
O65271	IPR000672	Tetrahydrofolate dehydrogenase/cyclohydrolase	PR00085	223	243
O65271	IPR000672	Tetrahydrofolate dehydrogenase/cyclohydrolase	PR00085	272	301
O65271	IPR000672	Tetrahydrofolate dehydrogenase/cyclohydrolase	PR00085	313	329
O65271	IPR000672	Tetrahydrofolate dehydrogenase/cyclohydrolase	PR00085	330	348
O65271	IPR020630	Tetrahydrofolate dehydrogenase/cyclohydrolase, catalytic domain	PF00763	72	187
O65271	IPR020631	Tetrahydrofolate dehydrogenase/cyclohydrolase, NAD(P)-binding domain	PF02882	208	355
O65271	IPR020631	Tetrahydrofolate dehydrogenase/cyclohydrolase, NAD(P)-binding domain	cd01080	182	354
O65271	IPR020867	Tetrahydrofolate dehydrogenase/cyclohydrolase, conserved site	PS00767	334	342
O65271	IPR036291	NAD(P)-binding domain superfamily	SSF51735	189	354
O65271	IPR046346	Aminoacid dehydrogenase-like, N-terminal domain superfamily	SSF53223	69	188
O65282	IPR011032	GroES-like superfamily	SSF50129	60	153
O65282	IPR011032	GroES-like superfamily	SSF50129	159	252
O65282	IPR017416	Chaperonin Cpn20	PIRSF038157	1	253
O65282	IPR018369	Chaperonin GroES, conserved site	PS00681	62	86
O65282	IPR018369	Chaperonin GroES, conserved site	PS00681	160	184
O65282	IPR020818	GroES chaperonin family	MF_00580	61	153
O65282	IPR020818	GroES chaperonin family	MF_00580	159	253
O65282	IPR020818	GroES chaperonin family	PF00166	62	151
O65282	IPR020818	GroES chaperonin family	PF00166	160	251
O65282	IPR020818	GroES chaperonin family	PR00297	62	77
O65282	IPR020818	GroES chaperonin family	PR00297	84	105
O65282	IPR020818	GroES chaperonin family	PR00297	118	130
O65282	IPR020818	GroES chaperonin family	PR00297	139	152
O65282	IPR020818	GroES chaperonin family	PTHR10772	157	252
O65282	IPR020818	GroES chaperonin family	SM00883	61	152
O65282	IPR020818	GroES chaperonin family	SM00883	159	252
O65282	IPR020818	GroES chaperonin family	cd00320	61	152
O65282	IPR020818	GroES chaperonin family	cd00320	160	252
O65282	IPR037124	GroES chaperonin superfamily	G3DSA:2.30.33.40	54	154
O65282	IPR037124	GroES chaperonin superfamily	G3DSA:2.30.33.40	155	253
O65312	IPR001214	SET domain	PF00856	555	658
O65312	IPR001214	SET domain	PS50280	544	659
O65312	IPR001214	SET domain	SM00317	544	665
O65312	IPR025778	Histone-lysine N-methyltransferase, plant	PS51576	1	689
O65312	IPR026489	CXC domain	PS51633	428	532
O65312	IPR033467	Tesmin/TSO1-like CXC domain	SM01114	481	519
O65312	IPR041355	Pre-SET CXC domain	PF18264	485	515
O65312	IPR045318	Histone-lysine N-methyltransferase EZH1/2-like	PTHR45747	335	672
O65312	IPR046341	SET domain superfamily	G3DSA:2.170.270.10	447	660
O65312	IPR046341	SET domain superfamily	SSF82199	442	666
O65312	IPR058609	Histone-lysine N-methyltransferase CLF-like, HTH domain	PF25996	193	238
O65351	IPR000209	Peptidase S8/S53 domain	PF00082	132	578
O65351	IPR003137	PA domain	PF02225	385	456
O65351	IPR010259	Peptidase S8 propeptide/proteinase inhibitor I9	PF05922	31	106
O65351	IPR015500	Peptidase S8, subtilisin-related	PR00723	130	149
O65351	IPR015500	Peptidase S8, subtilisin-related	PR00723	208	221
O65351	IPR015500	Peptidase S8, subtilisin-related	PR00723	539	555
O65351	IPR023828	Peptidase S8, subtilisin, Ser-active site	PS00138	540	550
O65351	IPR034197	Cucumisin-like catalytic domain	cd04852	103	576
O65351	IPR036852	Peptidase S8/S53 domain superfamily	G3DSA:3.40.50.200	132	623
O65351	IPR036852	Peptidase S8/S53 domain superfamily	SSF52743	105	614
O65351	IPR037045	Peptidase S8 propeptide/proteinase inhibitor I9 superfamily	G3DSA:3.30.70.80	19	106
O65351	IPR041469	Subtilisin-like protease, fibronectin type-III domain	PF17766	657	754
O65351	IPR045051	Subtilisin-like protease	PTHR10795	32	753
O65359	IPR000727	Target SNARE coiled-coil homology domain	PF05739	262	314
O65359	IPR000727	Target SNARE coiled-coil homology domain	PS50192	226	288
O65359	IPR000727	Target SNARE coiled-coil homology domain	SM00397	221	288
O65359	IPR006011	Syntaxin, N-terminal domain	SM00503	70	185
O65359	IPR006012	Syntaxin/epimorphin, conserved site	PS00914	232	271
O65359	IPR010989	SNARE	SSF47661	75	281
O65359	IPR045242	Syntaxin	PTHR19957	83	310
O65376	IPR006502	Protein of unknown function PDDEXK-like	PF04720	44	234
O65376	IPR006502	Protein of unknown function PDDEXK-like	PTHR31579	12	242
O65376	IPR006502	Protein of unknown function PDDEXK-like	TIGR01615	111	236
O65390	IPR001461	Aspartic peptidase A1	PR00792	88	108
O65390	IPR001461	Aspartic peptidase A1	PR00792	234	247
O65390	IPR001461	Aspartic peptidase A1	PR00792	284	295
O65390	IPR001461	Aspartic peptidase A1	PR00792	479	494
O65390	IPR001461	Aspartic peptidase A1	PTHR47966	23	504
O65390	IPR001969	Aspartic peptidase, active site	PS00141	97	108
O65390	IPR001969	Aspartic peptidase, active site	PS00141	284	295
O65390	IPR007856	Saposin-like type B, region 1	PF05184	379	415
O65390	IPR008138	Saposin B type, region 2	PF03489	315	348
O65390	IPR008139	Saposin B type domain	PS50015	312	352
O65390	IPR008139	Saposin B type domain	PS50015	376	417
O65390	IPR008139	Saposin B type domain	SM00741	276	348
O65390	IPR011001	Saposin-like	SSF47862	313	415
O65390	IPR021109	Aspartic peptidase domain superfamily	G3DSA:2.40.70.10	31	240
O65390	IPR021109	Aspartic peptidase domain superfamily	G3DSA:2.40.70.10	241	506
O65390	IPR021109	Aspartic peptidase domain superfamily	SSF50630	12	505
O65390	IPR033121	Peptidase family A1 domain	PF00026	81	505
O65390	IPR033121	Peptidase family A1 domain	PS51767	82	503
O65390	IPR033869	Phytepsin	cd06098	72	504
O65396	IPR006222	GCVT, N-terminal domain	PF01571	41	299
O65396	IPR006223	Glycine cleavage system T protein	TIGR00528	36	401
O65396	IPR013977	Aminomethyltransferase, C-terminal domain	PF08669	324	400
O65396	IPR027266	Aminomethyltransferase superfamily	G3DSA:3.30.1360.120	37	273
O65396	IPR028896	Aminomethyltransferase-like	PTHR43757	10	407
O65396	IPR029043	Glycine cleavage T-protein/YgfZ, C-terminal	SSF101790	313	406
O65421	IPR007143	Vacuolar protein sorting-associated Vps28	PF03997	18	204
O65421	IPR007143	Vacuolar protein sorting-associated Vps28	PIRSF017535	2	204
O65421	IPR007143	Vacuolar protein sorting-associated Vps28	PTHR12937	2	206
O65421	IPR017898	Vacuolar protein sorting-associated, VPS28, N-terminal	PS51313	1	99
O65421	IPR017899	Vacuolar protein sorting-associated, VPS28, C-terminal	PS51310	109	205
O65421	IPR037202	ESCRT assembly domain	SSF140111	2	97
O65421	IPR037206	VPS28, C-terminal domain superfamily	G3DSA:1.20.120.1130	106	205
O65421	IPR037206	VPS28, C-terminal domain superfamily	SSF140427	111	204
O65421	IPR038358	VPS28, N-terminal domain superfamily	G3DSA:1.20.1440.200	3	97
O65449	IPR001117	Multicopper oxidase, second cupredoxin domain	PF00394	158	295
O65449	IPR008972	Cupredoxin	G3DSA:2.60.40.420	25	146
O65449	IPR008972	Cupredoxin	G3DSA:2.60.40.420	156	329
O65449	IPR008972	Cupredoxin	G3DSA:2.60.40.420	342	538
O65449	IPR008972	Cupredoxin	SSF49503	23	172
O65449	IPR008972	Cupredoxin	SSF49503	153	332
O65449	IPR008972	Cupredoxin	SSF49503	342	532
O65449	IPR011706	Multicopper oxidase, C-terminal	PF07731	376	513
O65449	IPR011707	Multicopper oxidase-like, N-terminal	PF07732	32	145
O65449	IPR045087	Multicopper oxidase	PTHR11709	43	506
O65456	IPR002022	Pectate lyase	PF00544	128	325
O65456	IPR002022	Pectate lyase	SM00656	120	317
O65456	IPR011050	Pectin lyase fold/virulence factor	SSF51126	46	384
O65456	IPR012334	Pectin lyase fold	G3DSA:2.160.20.10	46	386
O65456	IPR018082	AmbAllergen	PR00807	69	86
O65456	IPR018082	AmbAllergen	PR00807	92	117
O65456	IPR018082	AmbAllergen	PR00807	128	144
O65456	IPR018082	AmbAllergen	PR00807	192	213
O65456	IPR018082	AmbAllergen	PR00807	272	291
O65456	IPR018082	AmbAllergen	PR00807	294	313
O65456	IPR018082	AmbAllergen	PR00807	334	358
O65456	IPR018082	AmbAllergen	PR00807	364	387
O65456	IPR045032	Pectin lyase family	PTHR31683	43	389
O65502	IPR008030	NmrA-like domain	PF05368	81	330
O65502	IPR036291	NAD(P)-binding domain superfamily	SSF51735	82	376
O65502	IPR044256	High chlorophyll fluorescence 244-like	PTHR47128	38	395
O65541	IPR004480	Monothiol glutaredoxin-related	PTHR10293	1	155
O65541	IPR013766	Thioredoxin domain	PF00085	16	102
O65541	IPR013766	Thioredoxin domain	PS51352	1	107
O65541	IPR036249	Thioredoxin-like superfamily	SSF52833	2	95
O65554	IPR000719	Protein kinase domain	PF00069	24	278
O65554	IPR000719	Protein kinase domain	PS50011	24	278
O65554	IPR000719	Protein kinase domain	SM00220	24	278
O65554	IPR004041	NAF domain	PF03822	313	373
O65554	IPR008271	Serine/threonine-protein kinase, active site	PS00108	142	154
O65554	IPR011009	Protein kinase-like domain superfamily	SSF56112	20	290
O65554	IPR017441	Protein kinase, ATP binding site	PS00107	30	57
O65554	IPR018451	NAF/FISL domain	PS50816	310	334
O65569	IPR000266	Small ribosomal subunit protein uS17	PF00366	74	142
O65569	IPR000266	Small ribosomal subunit protein uS17	PR00973	88	111
O65569	IPR000266	Small ribosomal subunit protein uS17	PR00973	121	131
O65569	IPR000266	Small ribosomal subunit protein uS17	PR00973	131	138
O65569	IPR000266	Small ribosomal subunit protein uS17	PTHR10744	28	158
O65569	IPR012340	Nucleic acid-binding, OB-fold	SSF50249	68	148
O65569	IPR019979	Small ribosomal subunit protein uS17, conserved site	PS00056	121	133
O65569	IPR028333	Small ribosomal subunit protein uS17, archaeal/eukaryotic	TIGR03630	54	143
O65569	IPR032440	Small ribosomal subunit protein uS17, N-terminal	PF16205	4	72
O65570	IPR003128	Villin headpiece	PF02209	939	974
O65570	IPR003128	Villin headpiece	PS51089	909	974
O65570	IPR003128	Villin headpiece	SM00153	939	974
O65570	IPR007122	Villin/Gelsolin	PR00597	323	344
O65570	IPR007122	Villin/Gelsolin	PR00597	411	427
O65570	IPR007122	Villin/Gelsolin	PR00597	436	454
O65570	IPR007122	Villin/Gelsolin	PR00597	469	489
O65570	IPR007122	Villin/Gelsolin	PR00597	532	552
O65570	IPR007122	Villin/Gelsolin	PR00597	592	611
O65570	IPR007122	Villin/Gelsolin	PR00597	644	666
O65570	IPR007122	Villin/Gelsolin	PR00597	673	692
O65570	IPR007122	Villin/Gelsolin	PTHR11977	6	958
O65570	IPR007122	Villin/Gelsolin	SM00262	19	117
O65570	IPR007122	Villin/Gelsolin	SM00262	139	234
O65570	IPR007122	Villin/Gelsolin	SM00262	254	344
O65570	IPR007122	Villin/Gelsolin	SM00262	392	489
O65570	IPR007122	Villin/Gelsolin	SM00262	519	606
O65570	IPR007122	Villin/Gelsolin	SM00262	623	719
O65570	IPR007123	Gelsolin-like domain	PF00626	29	111
O65570	IPR007123	Gelsolin-like domain	PF00626	149	217
O65570	IPR007123	Gelsolin-like domain	PF00626	266	332
O65570	IPR007123	Gelsolin-like domain	PF00626	638	710
O65570	IPR029006	ADF-H/Gelsolin-like domain superfamily	G3DSA:3.40.20.10	7	132
O65570	IPR029006	ADF-H/Gelsolin-like domain superfamily	G3DSA:3.40.20.10	133	246
O65570	IPR029006	ADF-H/Gelsolin-like domain superfamily	G3DSA:3.40.20.10	247	357
O65570	IPR029006	ADF-H/Gelsolin-like domain superfamily	G3DSA:3.40.20.10	387	521
O65570	IPR029006	ADF-H/Gelsolin-like domain superfamily	G3DSA:3.40.20.10	522	612
O65570	IPR029006	ADF-H/Gelsolin-like domain superfamily	G3DSA:3.40.20.10	613	736
O65570	IPR036886	Villin headpiece domain superfamily	G3DSA:1.10.950.10	912	974
O65570	IPR036886	Villin headpiece domain superfamily	SSF47050	904	974
O65595	IPR001697	Pyruvate kinase	PR01050	64	80
O65595	IPR001697	Pyruvate kinase	PR01050	194	208
O65595	IPR001697	Pyruvate kinase	PR01050	224	250
O65595	IPR001697	Pyruvate kinase	PR01050	251	275
O65595	IPR001697	Pyruvate kinase	PR01050	276	300
O65595	IPR001697	Pyruvate kinase	PR01050	301	319
O65595	IPR001697	Pyruvate kinase	PR01050	320	336
O65595	IPR001697	Pyruvate kinase	PTHR11817	5	481
O65595	IPR001697	Pyruvate kinase	TIGR01064	8	483
O65595	IPR001697	Pyruvate kinase	cd00288	7	496
O65595	IPR011037	Pyruvate kinase-like, insert domain superfamily	SSF50800	75	174
O65595	IPR015793	Pyruvate kinase, barrel	PF00224	8	332
O65595	IPR015795	Pyruvate kinase, C-terminal	PF02887	367	483
O65595	IPR015806	Pyruvate kinase, insert domain superfamily	G3DSA:2.40.33.10	75	175
O65595	IPR015813	Pyruvate/Phosphoenolpyruvate kinase-like domain superfamily	SSF51621	6	348
O65595	IPR018209	Pyruvate kinase, active site	PS00110	222	234
O65595	IPR036918	Pyruvate kinase, C-terminal domain superfamily	G3DSA:3.40.1380.20	343	482
O65595	IPR036918	Pyruvate kinase, C-terminal domain superfamily	SSF52935	331	485
O65595	IPR040442	Pyruvate kinase-like domain superfamily	G3DSA:3.20.20.60	8	342
O65628	IPR014729	Rossmann-like alpha/beta/alpha sandwich fold	G3DSA:3.40.50.620	37	394
O65628	IPR019407	Cytoplasmic tRNA 2-thiolation protein 2	MF_03054	35	412
O65628	IPR019407	Cytoplasmic tRNA 2-thiolation protein 2	PF10288	299	395
O65628	IPR019407	Cytoplasmic tRNA 2-thiolation protein 2	PTHR20882	33	447
O65639	IPR001878	Zinc finger, CCHC-type	PF00098	101	115
O65639	IPR001878	Zinc finger, CCHC-type	PF00098	133	149
O65639	IPR001878	Zinc finger, CCHC-type	PF00098	165	181
O65639	IPR001878	Zinc finger, CCHC-type	PF00098	199	215
O65639	IPR001878	Zinc finger, CCHC-type	PF00098	230	246
O65639	IPR001878	Zinc finger, CCHC-type	PF00098	253	270
O65639	IPR001878	Zinc finger, CCHC-type	PF00098	281	296
O65639	IPR001878	Zinc finger, CCHC-type	PS50158	102	115
O65639	IPR001878	Zinc finger, CCHC-type	PS50158	134	149
O65639	IPR001878	Zinc finger, CCHC-type	PS50158	166	181
O65639	IPR001878	Zinc finger, CCHC-type	PS50158	200	215
O65639	IPR001878	Zinc finger, CCHC-type	PS50158	232	245
O65639	IPR001878	Zinc finger, CCHC-type	PS50158	255	270
O65639	IPR001878	Zinc finger, CCHC-type	PS50158	282	295
O65639	IPR001878	Zinc finger, CCHC-type	SM00343	101	117
O65639	IPR001878	Zinc finger, CCHC-type	SM00343	133	149
O65639	IPR001878	Zinc finger, CCHC-type	SM00343	165	181
O65639	IPR001878	Zinc finger, CCHC-type	SM00343	199	215
O65639	IPR001878	Zinc finger, CCHC-type	SM00343	231	247
O65639	IPR001878	Zinc finger, CCHC-type	SM00343	254	270
O65639	IPR001878	Zinc finger, CCHC-type	SM00343	281	297
O65639	IPR002059	Cold-shock protein Csp, DNA-binding	PF00313	12	76
O65639	IPR002059	Cold-shock protein Csp, DNA-binding	PR00050	13	28
O65639	IPR002059	Cold-shock protein Csp, DNA-binding	PR00050	34	43
O65639	IPR002059	Cold-shock protein Csp, DNA-binding	PR00050	49	67
O65639	IPR002059	Cold-shock protein Csp, DNA-binding	PS51857	10	76
O65639	IPR002059	Cold-shock protein Csp, DNA-binding	cd04458	12	75
