filename,UniProtKB-AC-normalized,data_row_count,is_entangled
AF-F4KIL7-F1-model_v6.csv,F4KIL7,20,True
AF-F4KIL8-F1-model_v6.csv,F4KIL8,252,True
AF-F4KIN1-F1-model_v6.csv,F4KIN1,0,False
AF-F4KIN2-F1-model_v6.csv,F4KIN2,0,False
AF-F4KIN3-F1-model_v6.csv,F4KIN3,0,False
AF-F4KIN4-F1-model_v6.csv,F4KIN4,23,True
AF-F4KIP1-F1-model_v6.csv,F4KIP1,0,False
AF-F4KIP2-F1-model_v6.csv,F4KIP2,8,True
AF-F4KIR0-F1-model_v6.csv,F4KIR0,1,True
AF-F4KIT4-F1-model_v6.csv,F4KIT4,64,True
AF-F4KIU0-F1-model_v6.csv,F4KIU0,0,False
AF-F4KIV8-F1-model_v6.csv,F4KIV8,48,True
AF-F4KIX0-F1-model_v6.csv,F4KIX0,174,True
AF-F4KIX1-F1-model_v6.csv,F4KIX1,0,False
AF-F4KIY2-F1-model_v6.csv,F4KIY2,94,True
AF-F4KJ04-F1-model_v6.csv,F4KJ04,23,True
AF-F4KJ55-F1-model_v6.csv,F4KJ55,1,True
AF-F4KJ89-F1-model_v6.csv,F4KJ89,1,True
AF-H3K2Y6-F1-model_v6.csv,H3K2Y6,25,True
AF-I3XHK1-F1-model_v6.csv,I3XHK1,88,True
AF-O03042-F1-model_v6.csv,O03042,79,True
AF-O03982-F1-model_v6.csv,O03982,1,True
AF-O04005-F1-model_v6.csv,O04005,31,True
AF-O04035-F1-model_v6.csv,O04035,25,True
AF-O04046-F1-model_v6.csv,O04046,2,True
AF-O04083-F1-model_v6.csv,O04083,80,True
AF-O04084-F1-model_v6.csv,O04084,96,True
AF-O04087-F1-model_v6.csv,O04087,4,True
AF-O04088-F1-model_v6.csv,O04088,23,True
AF-O04089-F1-model_v6.csv,O04089,103,True
AF-O04093-F1-model_v6.csv,O04093,30,True
AF-O04147-F1-model_v6.csv,O04147,5,True
AF-O04157-F1-model_v6.csv,O04157,27,True
AF-O04191-F1-model_v6.csv,O04191,0,False
AF-O04192-F1-model_v6.csv,O04192,8,True
AF-O04195-F1-model_v6.csv,O04195,15,True
AF-O04198-F1-model_v6.csv,O04198,6,True
AF-O04201-F1-model_v6.csv,O04201,185,True
AF-O04208-F1-model_v6.csv,O04208,27,True
AF-O04212-F1-model_v6.csv,O04212,26,True
AF-O04244-F1-model_v6.csv,O04244,4,True
AF-O04248-F1-model_v6.csv,O04248,0,False
AF-O04251-F1-model_v6.csv,O04251,66,True
AF-O04253-F1-model_v6.csv,O04253,78,True
AF-O04254-F1-model_v6.csv,O04254,0,False
AF-O04257-F1-model_v6.csv,O04257,5,True
AF-O04259-F1-model_v6.csv,O04259,0,False
AF-O04265-F1-model_v6.csv,O04265,14,True
AF-O04289-F1-model_v6.csv,O04289,198,True
AF-O04312-F1-model_v6.csv,O04312,52,True
AF-O04318-F1-model_v6.csv,O04318,31,True
AF-O04319-F1-model_v6.csv,O04319,14,True
AF-O04324-F1-model_v6.csv,O04324,0,False
AF-O04339-F1-model_v6.csv,O04339,0,False
AF-O04348-F1-model_v6.csv,O04348,33,True
AF-O04378-F1-model_v6.csv,O04378,0,False
AF-O04468-F1-model_v6.csv,O04468,0,False
AF-O04469-F1-model_v6.csv,O04469,0,False
AF-O04472-F1-model_v6.csv,O04472,230,True
AF-O04474-F1-model_v6.csv,O04474,1,True
AF-O04478-F1-model_v6.csv,O04478,63,True
AF-O04491-F1-model_v6.csv,O04491,0,False
AF-O04500-F1-model_v6.csv,O04500,47,True
AF-O04504-F1-model_v6.csv,O04504,0,False
AF-O04514-F1-model_v6.csv,O04514,666,True
AF-O04515-F1-model_v6.csv,O04515,0,False
AF-O04523-F1-model_v6.csv,O04523,29,True
AF-O04527-F1-model_v6.csv,O04527,0,False
AF-O04529-F1-model_v6.csv,O04529,72,True
AF-O04533-F1-model_v6.csv,O04533,37,True
AF-O04534-F1-model_v6.csv,O04534,65,True
AF-O04536-F1-model_v6.csv,O04536,79,True
AF-O04539-F1-model_v6.csv,O04539,84,True
AF-O04540-F1-model_v6.csv,O04540,0,False
AF-O04542-F1-model_v6.csv,O04542,0,False
AF-O04547-F1-model_v6.csv,O04547,0,False
AF-O04571-F1-model_v6.csv,O04571,0,False
AF-O04572-F1-model_v6.csv,O04572,0,False
AF-O04573-F1-model_v6.csv,O04573,0,False
AF-O04575-F1-model_v6.csv,O04575,0,False
AF-O04582-F1-model_v6.csv,O04582,29,True
AF-O04584-F1-model_v6.csv,O04584,30,True
AF-O04586-F1-model_v6.csv,O04586,0,False
AF-O04587-F1-model_v6.csv,O04587,0,False
AF-O04588-F1-model_v6.csv,O04588,0,False
AF-O04589-F1-model_v6.csv,O04589,4,True
AF-O04591-F1-model_v6.csv,O04591,42,True
AF-O04615-F1-model_v6.csv,O04615,30,True
AF-O04619-F1-model_v6.csv,O04619,0,False
AF-O04621-F1-model_v6.csv,O04621,54,True
AF-O04632-F1-model_v6.csv,O04632,0,False
AF-O04643-F1-model_v6.csv,O04643,0,False
AF-O04646-F1-model_v6.csv,O04646,0,False
AF-O04647-F1-model_v6.csv,O04647,1,True
AF-O04650-F1-model_v6.csv,O04650,0,False
AF-O04652-F1-model_v6.csv,O04652,0,False
AF-O04659-F1-model_v6.csv,O04659,1,True
AF-O04660-F1-model_v6.csv,O04660,227,True
AF-O04712-F1-model_v6.csv,O04712,7,True
AF-O04716-F1-model_v6.csv,O04716,176,True
AF-O04722-F1-model_v6.csv,O04722,174,True
AF-O04846-F1-model_v6.csv,O04846,213,True
AF-O04904-F1-model_v6.csv,O04904,70,True
AF-O04905-F1-model_v6.csv,O04905,33,True
AF-O04928-F1-model_v6.csv,O04928,13,True
AF-O04953-F1-model_v6.csv,O04953,0,False
AF-O05000-F1-model_v6.csv,O05000,8,True
AF-O22043-F1-model_v6.csv,O22043,4,True
AF-O22100-F1-model_v6.csv,O22100,24,True
AF-O22133-F1-model_v6.csv,O22133,57,True
AF-O22141-F1-model_v6.csv,O22141,58,True
AF-O22145-F1-model_v6.csv,O22145,77,True
AF-O22146-F1-model_v6.csv,O22146,13,True
AF-O22150-F1-model_v6.csv,O22150,3,True
AF-O22151-F1-model_v6.csv,O22151,0,False
AF-O22160-F1-model_v6.csv,O22160,0,False
AF-O22161-F1-model_v6.csv,O22161,0,False
AF-O22164-F1-model_v6.csv,O22164,0,False
AF-O22174-F1-model_v6.csv,O22174,0,False
AF-O22181-F1-model_v6.csv,O22181,0,False
AF-O22182-F1-model_v6.csv,O22182,104,True
AF-O22183-F1-model_v6.csv,O22183,51,True
AF-O22184-F1-model_v6.csv,O22184,23,True
AF-O22185-F1-model_v6.csv,O22185,40,True
AF-O22188-F1-model_v6.csv,O22188,43,True
AF-O22189-F1-model_v6.csv,O22189,22,True
AF-O22193-F1-model_v6.csv,O22193,6,True
AF-O22194-F1-model_v6.csv,O22194,0,False
AF-O22197-F1-model_v6.csv,O22197,0,False
AF-O22199-F1-model_v6.csv,O22199,49,True
AF-O22209-F1-model_v6.csv,O22209,1,True
AF-O22213-F1-model_v6.csv,O22213,217,True
AF-O22221-F1-model_v6.csv,O22221,8,True
AF-O22222-F1-model_v6.csv,O22222,0,False
AF-O22226-F1-model_v6.csv,O22226,0,False
AF-O22227-F1-model_v6.csv,O22227,49,True
AF-O22229-F1-model_v6.csv,O22229,98,True
AF-O22232-F1-model_v6.csv,O22232,0,False
AF-O22237-F1-model_v6.csv,O22237,1,True
AF-O22243-F1-model_v6.csv,O22243,157,True
AF-O22244-F1-model_v6.csv,O22244,0,False
AF-O22254-F1-model_v6.csv,O22254,0,False
AF-O22255-F1-model_v6.csv,O22255,6,True
AF-O22256-F1-model_v6.csv,O22256,13,True
AF-O22257-F1-model_v6.csv,O22257,3,True
AF-O22258-F1-model_v6.csv,O22258,4,True
AF-O22259-F1-model_v6.csv,O22259,0,False
AF-O22261-F1-model_v6.csv,O22261,2,True
AF-O22262-F1-model_v6.csv,O22262,0,False
AF-O22266-F1-model_v6.csv,O22266,9,True
AF-O22268-F1-model_v6.csv,O22268,44,True
AF-O22270-F1-model_v6.csv,O22270,0,False
AF-O22281-F1-model_v6.csv,O22281,0,False
AF-O22282-F1-model_v6.csv,O22282,163,True
AF-O22283-F1-model_v6.csv,O22283,2,True
AF-O22288-F1-model_v6.csv,O22288,0,False
AF-O22315-F1-model_v6.csv,O22315,7,True
AF-O22433-F1-model_v6.csv,O22433,0,False
AF-O22456-F1-model_v6.csv,O22456,0,False
AF-O22468-F1-model_v6.csv,O22468,3,True
AF-O22558-F1-model_v6.csv,O22558,54,True
AF-O22609-F1-model_v6.csv,O22609,28,True
AF-O22633-F1-model_v6.csv,O22633,0,False
AF-O22693-F1-model_v6.csv,O22693,60,True
AF-O22699-F1-model_v6.csv,O22699,36,True
AF-O22703-F1-model_v6.csv,O22703,3,True
AF-O22707-F1-model_v6.csv,O22707,32,True
AF-O22711-F1-model_v6.csv,O22711,33,True
AF-O22713-F1-model_v6.csv,O22713,0,False
AF-O22721-F1-model_v6.csv,O22721,0,False
AF-O22726-F1-model_v6.csv,O22726,0,False
AF-O22727-F1-model_v6.csv,O22727,27,True
AF-O22752-F1-model_v6.csv,O22752,14,True
AF-O22755-F1-model_v6.csv,O22755,0,False
AF-O22757-F1-model_v6.csv,O22757,15,True
AF-O22759-F1-model_v6.csv,O22759,0,False
AF-O22763-F1-model_v6.csv,O22763,0,False
AF-O22765-F1-model_v6.csv,O22765,47,True
AF-O22772-F1-model_v6.csv,O22772,3,True
AF-O22773-F1-model_v6.csv,O22773,0,False
AF-O22780-F1-model_v6.csv,O22780,233,True
AF-O22781-F1-model_v6.csv,O22781,132,True
AF-O22783-F1-model_v6.csv,O22783,42,True
AF-O22787-F1-model_v6.csv,O22787,2,True
AF-O22788-F1-model_v6.csv,O22788,0,False
AF-O22792-F1-model_v6.csv,O22792,68,True
AF-O22797-F1-model_v6.csv,O22797,0,False
AF-O22799-F1-model_v6.csv,O22799,0,False
AF-O22800-F1-model_v6.csv,O22800,2,True
AF-O22807-F1-model_v6.csv,O22807,94,True
AF-O22809-F1-model_v6.csv,O22809,49,True
AF-O22813-F1-model_v6.csv,O22813,63,True
AF-O22817-F1-model_v6.csv,O22817,1,True
AF-O22818-F1-model_v6.csv,O22818,0,False
AF-O22820-F1-model_v6.csv,O22820,115,True
AF-O22822-F1-model_v6.csv,O22822,122,True
AF-O22824-F1-model_v6.csv,O22824,10,True
AF-O22825-F1-model_v6.csv,O22825,0,False
AF-O22829-F1-model_v6.csv,O22829,10,True
AF-O22831-F1-model_v6.csv,O22831,0,False
AF-O22833-F1-model_v6.csv,O22833,69,True
AF-O22841-F1-model_v6.csv,O22841,2,True
AF-O22846-F1-model_v6.csv,O22846,0,False
AF-O22847-F1-model_v6.csv,O22847,6,True
AF-O22854-F1-model_v6.csv,O22854,179,True
AF-O22859-F1-model_v6.csv,O22859,0,False
AF-O22864-F1-model_v6.csv,O22864,13,True
AF-O22866-F1-model_v6.csv,O22866,1,True
AF-O22867-F1-model_v6.csv,O22867,0,False
AF-O22868-F1-model_v6.csv,O22868,0,False
AF-O22869-F1-model_v6.csv,O22869,0,False
AF-O22874-F1-model_v6.csv,O22874,89,True
AF-O22879-F1-model_v6.csv,O22879,7,True
AF-O22882-F1-model_v6.csv,O22882,0,False
AF-O22885-F1-model_v6.csv,O22885,5,True
AF-O22891-F1-model_v6.csv,O22891,0,False
AF-O22892-F1-model_v6.csv,O22892,0,False
AF-O22893-F1-model_v6.csv,O22893,65,True
AF-O22894-F1-model_v6.csv,O22894,0,False
AF-O22897-F1-model_v6.csv,O22897,84,True
AF-O22898-F1-model_v6.csv,O22898,46,True
AF-O22907-F1-model_v6.csv,O22907,73,True
AF-O22908-F1-model_v6.csv,O22908,0,False
AF-O22909-F1-model_v6.csv,O22909,0,False
AF-O22910-F1-model_v6.csv,O22910,47,True
AF-O22911-F1-model_v6.csv,O22911,3,True
AF-O22918-F1-model_v6.csv,O22918,74,True
AF-O22919-F1-model_v6.csv,O22919,6,True
AF-O22920-F1-model_v6.csv,O22920,223,True
AF-O22925-F1-model_v6.csv,O22925,57,True
AF-O22926-F1-model_v6.csv,O22926,240,True
AF-O22927-F1-model_v6.csv,O22927,78,True
AF-O22939-F1-model_v6.csv,O22939,62,True
AF-O22940-F1-model_v6.csv,O22940,64,True
AF-O22941-F1-model_v6.csv,O22941,75,True
AF-O22942-F1-model_v6.csv,O22942,0,False
AF-O22943-F1-model_v6.csv,O22943,174,True
AF-O22944-F1-model_v6.csv,O22944,5,True
AF-O22953-F1-model_v6.csv,O22953,0,False
AF-O22959-F1-model_v6.csv,O22959,18,True
AF-O22960-F1-model_v6.csv,O22960,21,True
AF-O22961-F1-model_v6.csv,O22961,87,True
AF-O22964-F1-model_v6.csv,O22964,22,True
AF-O22965-F1-model_v6.csv,O22965,0,False
AF-O22975-F1-model_v6.csv,O22975,73,True
AF-O22977-F1-model_v6.csv,O22977,127,True
AF-O22978-F1-model_v6.csv,O22978,0,False
AF-O22980-F1-model_v6.csv,O22980,6,True
AF-O22983-F1-model_v6.csv,O22983,0,False
AF-O22993-F1-model_v6.csv,O22993,26,True
AF-O23006-F1-model_v6.csv,O23006,40,True
AF-O23010-F1-model_v6.csv,O23010,0,False
AF-O23018-F1-model_v6.csv,O23018,0,False
AF-O23020-F1-model_v6.csv,O23020,0,False
AF-O23024-F1-model_v6.csv,O23024,93,True
AF-O23029-F1-model_v6.csv,O23029,0,False
AF-O23034-F1-model_v6.csv,O23034,37,True
AF-O23035-F1-model_v6.csv,O23035,0,False
AF-O23036-F1-model_v6.csv,O23036,8,True
AF-O23038-F1-model_v6.csv,O23038,0,False
AF-O23039-F1-model_v6.csv,O23039,128,True
AF-O23040-F1-model_v6.csv,O23040,0,False
AF-O23046-F1-model_v6.csv,O23046,0,False
AF-O23047-F1-model_v6.csv,O23047,0,False
AF-O23071-F1-model_v6.csv,O23071,0,False
AF-O23074-F1-model_v6.csv,O23074,3,True
AF-O23076-F1-model_v6.csv,O23076,3,True
AF-O23078-F1-model_v6.csv,O23078,238,True
AF-O23081-F1-model_v6.csv,O23081,40,True
AF-O23082-F1-model_v6.csv,O23082,16,True
AF-O23085-F1-model_v6.csv,O23085,0,False
AF-O23086-F1-model_v6.csv,O23086,9,True
AF-O23088-F1-model_v6.csv,O23088,0,False
AF-O23089-F1-model_v6.csv,O23089,1,True
AF-O23100-F1-model_v6.csv,O23100,47,True
AF-O23119-F1-model_v6.csv,O23119,0,False
AF-O23129-F1-model_v6.csv,O23129,16,True
AF-O23137-F1-model_v6.csv,O23137,0,False
AF-O23140-F1-model_v6.csv,O23140,4,True
AF-O23145-F1-model_v6.csv,O23145,30,True
AF-O23147-F1-model_v6.csv,O23147,0,False
AF-O23154-F1-model_v6.csv,O23154,48,True
AF-O23155-F1-model_v6.csv,O23155,40,True
AF-O23156-F1-model_v6.csv,O23156,39,True
AF-O23169-F1-model_v6.csv,O23169,4,True
AF-O23170-F1-model_v6.csv,O23170,139,True
AF-O23176-F1-model_v6.csv,O23176,180,True
AF-O23177-F1-model_v6.csv,O23177,0,False
AF-O23180-F1-model_v6.csv,O23180,56,True
AF-O23181-F1-model_v6.csv,O23181,63,True
AF-O23184-F1-model_v6.csv,O23184,0,False
AF-O23203-F1-model_v6.csv,O23203,218,True
AF-O23205-F1-model_v6.csv,O23205,71,True
AF-O23215-F1-model_v6.csv,O23215,0,False
AF-O23217-F1-model_v6.csv,O23217,0,False
AF-O23220-F1-model_v6.csv,O23220,59,True
AF-O23225-F1-model_v6.csv,O23225,1,True
AF-O23231-F1-model_v6.csv,O23231,0,False
AF-O23235-F1-model_v6.csv,O23235,0,False
AF-O23236-F1-model_v6.csv,O23236,43,True
AF-O23238-F1-model_v6.csv,O23238,0,False
AF-O23239-F1-model_v6.csv,O23239,3,True
AF-O23244-F1-model_v6.csv,O23244,68,True
AF-O23247-F1-model_v6.csv,O23247,88,True
AF-O23257-F1-model_v6.csv,O23257,0,False
AF-O23262-F1-model_v6.csv,O23262,0,False
AF-O23266-F1-model_v6.csv,O23266,4,True
AF-O23273-F1-model_v6.csv,O23273,340,True
AF-O23277-F1-model_v6.csv,O23277,8,True
AF-O23278-F1-model_v6.csv,O23278,2,True
AF-O23294-F1-model_v6.csv,O23294,0,False
AF-O23309-F1-model_v6.csv,O23309,0,False
AF-O23315-F1-model_v6.csv,O23315,4,True
AF-O23317-F1-model_v6.csv,O23317,10,True
AF-O23334-F1-model_v6.csv,O23334,32,True
AF-O23337-F1-model_v6.csv,O23337,3,True
AF-O23341-F1-model_v6.csv,O23341,0,False
AF-O23342-F1-model_v6.csv,O23342,0,False
AF-O23344-F1-model_v6.csv,O23344,23,True
AF-O23346-F1-model_v6.csv,O23346,32,True
AF-O23349-F1-model_v6.csv,O23349,154,True
AF-O23357-F1-model_v6.csv,O23357,184,True
AF-O23360-F1-model_v6.csv,O23360,0,False
AF-O23361-F1-model_v6.csv,O23361,125,True
AF-O23364-F1-model_v6.csv,O23364,92,True
AF-O23369-F1-model_v6.csv,O23369,0,False
AF-O23372-F1-model_v6.csv,O23372,312,True
AF-O23373-F1-model_v6.csv,O23373,5,True
AF-O23382-F1-model_v6.csv,O23382,77,True
AF-O23384-F1-model_v6.csv,O23384,28,True
AF-O23386-F1-model_v6.csv,O23386,101,True
AF-O23389-F1-model_v6.csv,O23389,41,True
AF-O23390-F1-model_v6.csv,O23390,55,True
AF-O23391-F1-model_v6.csv,O23391,41,True
AF-O23393-F1-model_v6.csv,O23393,172,True
AF-O23401-F1-model_v6.csv,O23401,136,True
AF-O23402-F1-model_v6.csv,O23402,130,True
AF-O23404-F1-model_v6.csv,O23404,70,True
AF-O23406-F1-model_v6.csv,O23406,111,True
AF-O23417-F1-model_v6.csv,O23417,28,True
AF-O23419-F1-model_v6.csv,O23419,27,True
AF-O23425-F1-model_v6.csv,O23425,19,True
AF-O23426-F1-model_v6.csv,O23426,0,False
AF-O23447-F1-model_v6.csv,O23447,34,True
AF-O23448-F1-model_v6.csv,O23448,0,False
AF-O23462-F1-model_v6.csv,O23462,0,False
AF-O23469-F1-model_v6.csv,O23469,22,True
AF-O23470-F1-model_v6.csv,O23470,74,True
AF-O23471-F1-model_v6.csv,O23471,0,False
AF-O23474-F1-model_v6.csv,O23474,23,True
AF-O23482-F1-model_v6.csv,O23482,681,True
AF-O23491-F1-model_v6.csv,O23491,0,False
AF-O23498-F1-model_v6.csv,O23498,17,True
AF-O23507-F1-model_v6.csv,O23507,72,True
AF-O23514-F1-model_v6.csv,O23514,32,True
AF-O23522-F1-model_v6.csv,O23522,19,True
AF-O23523-F1-model_v6.csv,O23523,0,False
AF-O23534-F1-model_v6.csv,O23534,0,False
AF-O23544-F1-model_v6.csv,O23544,2,True
AF-O23550-F1-model_v6.csv,O23550,0,False
AF-O23561-F1-model_v6.csv,O23561,24,True
AF-O23564-F1-model_v6.csv,O23564,0,False
AF-O23569-F1-model_v6.csv,O23569,47,True
AF-O23587-F1-model_v6.csv,O23587,0,False
AF-O23593-F1-model_v6.csv,O23593,0,False
AF-O23596-F1-model_v6.csv,O23596,269,True
AF-O23610-F1-model_v6.csv,O23610,0,False
AF-O23614-F1-model_v6.csv,O23614,26,True
AF-O23619-F1-model_v6.csv,O23619,0,False
AF-O23651-F1-model_v6.csv,O23651,2,True
AF-O23653-F1-model_v6.csv,O23653,51,True
AF-O23659-F1-model_v6.csv,O23659,1,True
AF-O23661-F1-model_v6.csv,O23661,36,True
AF-O23673-F1-model_v6.csv,O23673,190,True
AF-O23674-F1-model_v6.csv,O23674,109,True
AF-O23683-F1-model_v6.csv,O23683,0,False
AF-O23684-F1-model_v6.csv,O23684,2,True
AF-O23687-F1-model_v6.csv,O23687,0,False
AF-O23702-F1-model_v6.csv,O23702,45,True
AF-O23715-F1-model_v6.csv,O23715,25,True
AF-O23722-F1-model_v6.csv,O23722,132,True
AF-O23913-F1-model_v6.csv,O23913,83,True
AF-O24408-F1-model_v6.csv,O24408,6,True
AF-O24454-F1-model_v6.csv,O24454,64,True
AF-O24495-F1-model_v6.csv,O24495,7,True
AF-O24521-F1-model_v6.csv,O24521,0,False
AF-O24598-F1-model_v6.csv,O24598,2,True
AF-O24600-F1-model_v6.csv,O24600,107,True
AF-O24610-F1-model_v6.csv,O24610,0,False
AF-O24621-F1-model_v6.csv,O24621,0,False
AF-O24629-F1-model_v6.csv,O24629,11,True
AF-O24654-F1-model_v6.csv,O24654,9,True
AF-O24658-F1-model_v6.csv,O24658,1,True
AF-O48523-F1-model_v6.csv,O48523,0,False
AF-O48526-F1-model_v6.csv,O48526,0,False
AF-O48529-F1-model_v6.csv,O48529,31,True
AF-O48532-F1-model_v6.csv,O48532,37,True
AF-O48573-F1-model_v6.csv,O48573,133,True
AF-O48574-F1-model_v6.csv,O48574,1,True
AF-O48575-F1-model_v6.csv,O48575,0,False
AF-O48583-F1-model_v6.csv,O48583,5,True
AF-O48587-F1-model_v6.csv,O48587,17,True
AF-O48588-F1-model_v6.csv,O48588,82,True
AF-O48593-F1-model_v6.csv,O48593,18,True
AF-O48639-F1-model_v6.csv,O48639,289,True
AF-O48652-F1-model_v6.csv,O48652,111,True
AF-O48670-F1-model_v6.csv,O48670,10,True
AF-O48671-F1-model_v6.csv,O48671,10,True
AF-O48676-F1-model_v6.csv,O48676,131,True
AF-O48677-F1-model_v6.csv,O48677,18,True
AF-O48679-F1-model_v6.csv,O48679,1,True
AF-O48684-F1-model_v6.csv,O48684,77,True
AF-O48686-F1-model_v6.csv,O48686,13,True
AF-O48689-F1-model_v6.csv,O48689,0,False
AF-O48691-F1-model_v6.csv,O48691,14,True
AF-O48700-F1-model_v6.csv,O48700,1,True
AF-O48704-F1-model_v6.csv,O48704,0,False
AF-O48706-F1-model_v6.csv,O48706,42,True
AF-O48707-F1-model_v6.csv,O48707,126,True
AF-O48709-F1-model_v6.csv,O48709,76,True
AF-O48711-F1-model_v6.csv,O48711,9,True
AF-O48715-F1-model_v6.csv,O48715,113,True
AF-O48716-F1-model_v6.csv,O48716,0,False
AF-O48719-F1-model_v6.csv,O48719,0,False
AF-O48722-F1-model_v6.csv,O48722,47,True
AF-O48727-F1-model_v6.csv,O48727,30,True
AF-O48729-F1-model_v6.csv,O48729,0,False
AF-O48763-F1-model_v6.csv,O48763,0,False
AF-O48766-F1-model_v6.csv,O48766,63,True
AF-O48771-F1-model_v6.csv,O48771,113,True
AF-O48772-F1-model_v6.csv,O48772,12,True
AF-O48773-F1-model_v6.csv,O48773,106,True
AF-O48776-F1-model_v6.csv,O48776,0,False
AF-O48779-F1-model_v6.csv,O48779,176,True
AF-O48781-F1-model_v6.csv,O48781,0,False
AF-O48783-F1-model_v6.csv,O48783,9,True
AF-O48786-F1-model_v6.csv,O48786,25,True
AF-O48787-F1-model_v6.csv,O48787,16,True
AF-O48789-F1-model_v6.csv,O48789,41,True
AF-O48801-F1-model_v6.csv,O48801,0,False
AF-O48807-F1-model_v6.csv,O48807,6,True
AF-O48809-F1-model_v6.csv,O48809,5,True
AF-O48812-F1-model_v6.csv,O48812,78,True
AF-O48813-F1-model_v6.csv,O48813,23,True
AF-O48818-F1-model_v6.csv,O48818,78,True
AF-O48822-F1-model_v6.csv,O48822,0,False
AF-O48828-F1-model_v6.csv,O48828,0,False
AF-O48832-F1-model_v6.csv,O48832,13,True
AF-O48837-F1-model_v6.csv,O48837,44,True
AF-O48838-F1-model_v6.csv,O48838,0,False
AF-O48840-F1-model_v6.csv,O48840,96,True
AF-O48842-F1-model_v6.csv,O48842,166,True
AF-O48843-F1-model_v6.csv,O48843,183,True
AF-O48848-F1-model_v6.csv,O48848,0,False
AF-O48851-F1-model_v6.csv,O48851,0,False
AF-O48916-F1-model_v6.csv,O48916,38,True
AF-O49139-F1-model_v6.csv,O49139,165,True
AF-O49282-F1-model_v6.csv,O49282,0,False
AF-O49284-F1-model_v6.csv,O49284,0,False
AF-O49285-F1-model_v6.csv,O49285,145,True
AF-O49287-F1-model_v6.csv,O49287,0,False
AF-O49289-F1-model_v6.csv,O49289,102,True
AF-O49290-F1-model_v6.csv,O49290,12,True
AF-O49292-F1-model_v6.csv,O49292,0,False
AF-O49293-F1-model_v6.csv,O49293,15,True
AF-O49296-F1-model_v6.csv,O49296,55,True
AF-O49298-F1-model_v6.csv,O49298,5,True
AF-O49301-F1-model_v6.csv,O49301,25,True
AF-O49303-F1-model_v6.csv,O49303,1,True
AF-O49304-F1-model_v6.csv,O49304,0,False
AF-O49305-F1-model_v6.csv,O49305,0,False
AF-O49312-F1-model_v6.csv,O49312,99,True
AF-O49315-F1-model_v6.csv,O49315,1,True
AF-O49316-F1-model_v6.csv,O49316,6,True
AF-O49317-F1-model_v6.csv,O49317,0,False
AF-O49319-F1-model_v6.csv,O49319,19,True
AF-O49320-F1-model_v6.csv,O49320,0,False
AF-O49323-F1-model_v6.csv,O49323,104,True
AF-O49324-F1-model_v6.csv,O49324,0,False
AF-O49325-F1-model_v6.csv,O49325,1,True
AF-O49326-F1-model_v6.csv,O49326,31,True
AF-O49328-F1-model_v6.csv,O49328,0,False
AF-O49329-F1-model_v6.csv,O49329,2,True
AF-O49332-F1-model_v6.csv,O49332,31,True
AF-O49336-F1-model_v6.csv,O49336,13,True
AF-O49340-F1-model_v6.csv,O49340,34,True
AF-O49341-F1-model_v6.csv,O49341,0,False
AF-O49342-F1-model_v6.csv,O49342,37,True
AF-O49343-F1-model_v6.csv,O49343,0,False
AF-O49347-F1-model_v6.csv,O49347,4,True
AF-O49352-F1-model_v6.csv,O49352,29,True
AF-O49353-F1-model_v6.csv,O49353,28,True
AF-O49358-F1-model_v6.csv,O49358,0,False
AF-O49362-F1-model_v6.csv,O49362,93,True
AF-O49367-F1-model_v6.csv,O49367,0,False
AF-O49373-F1-model_v6.csv,O49373,24,True
AF-O49383-F1-model_v6.csv,O49383,4,True
AF-O49393-F1-model_v6.csv,O49393,136,True
AF-O49394-F1-model_v6.csv,O49394,39,True
AF-O49399-F1-model_v6.csv,O49399,1,True
AF-O49401-F1-model_v6.csv,O49401,0,False
AF-O49402-F1-model_v6.csv,O49402,0,False
AF-O49408-F1-model_v6.csv,O49408,6,True
AF-O49413-F1-model_v6.csv,O49413,0,False
AF-O49423-F1-model_v6.csv,O49423,446,True
AF-O49429-F1-model_v6.csv,O49429,30,True
AF-O49432-F1-model_v6.csv,O49432,0,False
AF-O49433-F1-model_v6.csv,O49433,42,True
AF-O49434-F1-model_v6.csv,O49434,168,True
AF-O49435-F1-model_v6.csv,O49435,192,True
AF-O49436-F1-model_v6.csv,O49436,0,False
AF-O49437-F1-model_v6.csv,O49437,0,False
AF-O49443-F1-model_v6.csv,O49443,0,False
AF-O49445-F1-model_v6.csv,O49445,77,True
AF-O49448-F1-model_v6.csv,O49448,6,True
AF-O49465-F1-model_v6.csv,O49465,95,True
AF-O49466-F1-model_v6.csv,O49466,0,False
AF-O49479-F1-model_v6.csv,O49479,0,False
AF-O49488-F1-model_v6.csv,O49488,0,False
AF-O49498-F1-model_v6.csv,O49498,177,True
AF-O49499-F1-model_v6.csv,O49499,1,True
AF-O49505-F1-model_v6.csv,O49505,46,True
AF-O49506-F1-model_v6.csv,O49506,79,True
AF-O49518-F1-model_v6.csv,O49518,0,False
AF-O49522-F1-model_v6.csv,O49522,15,True
AF-O49523-F1-model_v6.csv,O49523,63,True
AF-O49532-F1-model_v6.csv,O49532,27,True
AF-O49558-F1-model_v6.csv,O49558,0,False
AF-O49561-F1-model_v6.csv,O49561,114,True
AF-O49562-F1-model_v6.csv,O49562,40,True
AF-O49564-F1-model_v6.csv,O49564,48,True
AF-O49565-F1-model_v6.csv,O49565,39,True
